client_code,main_holder_occupation_cd,policy_term,policy_payment_mode,policy_status,main_holder_gender,main_holder_entry_age,policy_snapshot_as_on,main_holder_smoker_flag,total_sum_assuared,payment_method,cross_sell
C100288,249.0,22,Q,LAPSED,F,47,20200401,N,1000000,CHEQUE,False
C100288,249.0,22,Q,INFORCE,F,47,20190228,N,1000000,CASH,False
C100288,249.0,22,Q,INFORCE,F,47,20190331,N,1000000,CASH,False
C100288,249.0,22,Q,INFORCE,F,47,20191101,N,1000000,CHEQUE,False
C100288,249.0,22,Q,INFORCE,F,47,20190731,N,1000000,CHEQUE,False
C100288,249.0,22,Q,LAPSED,F,47,20200301,N,1000000,CHEQUE,False
C100288,249.0,22,Q,LAPSED,F,47,20200201,N,1000000,CHEQUE,False
C100288,249.0,22,Q,LAPSED,F,47,20200601,N,1000000,CHEQUE,False
C100288,249.0,22,Q,LAPSED,F,47,20190831,N,1000000,CHEQUE,False
C100288,249.0,22,Q,LAPSED,F,47,20191201,N,1000000,CHEQUE,False
C100288,249.0,22,Q,INFORCE,F,47,20190630,N,1000000,CHEQUE,False
C100288,249.0,22,Q,INFORCE,F,47,20190131,N,1000000,CASH,False
C100288,249.0,22,Q,LAPSED,F,47,20200501,N,1000000,CHEQUE,False
C100288,249.0,22,Q,INFORCE,F,47,20190430,N,1000000,CHEQUE,False
C100288,249.0,22,Q,INFORCE,F,47,20190531,N,1000000,CHEQUE,False
C100288,249.0,22,Q,INFORCE,F,47,20191001,N,1000000,CHEQUE,False
C100288,249.0,22,Q,LAPSED,F,47,20200701,N,1000000,CHEQUE,False
C100289,356.0,14,M,LAPSED,M,40,20200201,N,125000,CHEQUE,False
C100289,356.0,14,M,LAPSED,M,40,20200101,N,125000,CHEQUE,False
C100289,356.0,14,M,LAPSED,M,40,20200501,N,125000,CHEQUE,False
C100289,356.0,14,M,LAPSED,M,40,20190831,N,125000,CHEQUE,False
C100289,356.0,14,M,INFORCE,M,40,20190131,N,125000,CASH,False
C100289,356.0,14,M,LAPSED,M,40,20200601,N,125000,CHEQUE,False
C100289,356.0,14,M,LAPSED,M,40,20191001,N,125000,CHEQUE,False
C100289,356.0,14,M,LAPSED,M,40,20200401,N,125000,CHEQUE,False
C100289,356.0,14,M,INFORCE,M,40,20190331,N,125000,CHEQUE,False
C100289,356.0,14,M,LAPSED,M,40,20190731,N,125000,CHEQUE,False
C100289,356.0,14,M,INFORCE,M,40,20190430,N,125000,CHEQUE,False
C100289,356.0,14,M,LAPSED,M,40,20190630,N,125000,CHEQUE,False
C100289,356.0,14,M,LAPSED,M,40,20191201,N,125000,CHEQUE,False
C100289,356.0,14,M,LAPSED,M,40,20190901,N,125000,CHEQUE,False
C100289,356.0,14,M,INFORCE,M,40,20190228,N,125000,CASH,False
C100289,356.0,14,M,LAPSED,M,40,20200301,N,125000,CHEQUE,False
C100289,356.0,14,M,LAPSED,M,40,20190531,N,125000,CHEQUE,False
C100289,356.0,14,M,LAPSED,M,40,20191101,N,125000,CHEQUE,False
C100289,356.0,14,M,LAPSED,M,40,20200701,N,125000,CHEQUE,False
C100290,249.0,20,M,LAPSED,M,39,20200101,N,300000,CASH,False
C100290,249.0,20,M,LAPSED,M,39,20190901,N,300000,CASH,False
C100290,249.0,20,M,LAPSED,M,39,20190430,N,300000,CASH,False
C100290,249.0,20,M,LAPSED,M,39,20190331,N,300000,CASH,False
C100290,249.0,20,M,LAPSED,M,39,20200501,N,300000,CASH,False
C100290,249.0,20,M,LAPSED,M,39,20200701,N,300000,CASH,False
C100290,249.0,20,M,LAPSED,M,39,20200401,N,300000,CASH,False
C100290,249.0,20,M,LAPSED,M,39,20190531,N,300000,CASH,False
C100290,249.0,20,M,LAPSED,M,39,20200601,N,300000,CASH,False
C100290,249.0,20,M,LAPSED,M,39,20200301,N,300000,CASH,False
C100290,249.0,20,M,LAPSED,M,39,20190630,N,300000,CASH,False
C100290,249.0,20,M,LAPSED,M,39,20191201,N,300000,CASH,False
C100290,249.0,20,M,LAPSED,M,39,20200201,N,300000,CASH,False
C100290,249.0,20,M,INFORCE,M,39,20190131,N,300000,CASH,False
C100290,249.0,20,M,LAPSED,M,39,20191001,N,300000,CASH,False
C100290,249.0,20,M,LAPSED,M,39,20190731,N,300000,CASH,False
C100290,249.0,20,M,LAPSED,M,39,20191101,N,300000,CASH,False
C100290,249.0,20,M,INFORCE,M,39,20190228,N,300000,CASH,False
C100290,249.0,20,M,LAPSED,M,39,20190831,N,300000,CASH,False
C100291,159.0,13,M,LAPSED,F,52,20200201,N,275000,CHEQUE,False
C100291,159.0,13,M,LAPSED,F,52,20200701,N,275000,CHEQUE,False
C100291,159.0,13,M,LAPSED,F,52,20191001,N,275000,CHEQUE,False
C100291,159.0,13,M,LAPSED,F,52,20200101,N,275000,CHEQUE,False
C100291,159.0,13,M,LAPSED,F,52,20190901,N,275000,CHEQUE,False
C100291,159.0,13,M,LAPSED,F,52,20200401,N,275000,CHEQUE,False
C100291,159.0,13,M,LAPSED,F,52,20191201,N,275000,CHEQUE,False
C100291,159.0,13,M,INFORCE,F,52,20190430,N,275000,CHEQUE,False
C100291,159.0,13,M,LAPSED,F,52,20191101,N,275000,CHEQUE,False
C100291,159.0,13,M,LAPSED,F,52,20190531,N,275000,CHEQUE,False
C100291,159.0,13,M,LAPSED,F,52,20190831,N,275000,CHEQUE,False
C100291,159.0,13,M,LAPSED,F,52,20190731,N,275000,CHEQUE,False
C100291,159.0,13,M,LAPSED,F,52,20200301,N,275000,CHEQUE,False
C100291,159.0,13,M,INFORCE,F,52,20190331,N,275000,CHEQUE,False
C100291,159.0,13,M,LAPSED,F,52,20190630,N,275000,CHEQUE,False
C100291,159.0,13,M,INFORCE,F,52,20190228,N,275000,CASH,False
C100291,159.0,13,M,LAPSED,F,52,20200501,N,275000,CHEQUE,False
C100291,159.0,13,M,LAPSED,F,52,20200601,N,275000,CHEQUE,False
C100291,159.0,13,M,INFORCE,F,52,20190131,N,275000,CASH,False
C100292,249.0,10,H,INFORCE,F,49,20190731,N,156000,CHEQUE,False
C100292,249.0,10,H,INFORCE,F,49,20191101,N,156000,CHEQUE,False
C100292,249.0,10,H,INFORCE,F,49,20190131,N,156000,CASH,False
C100292,249.0,10,H,INFORCE,F,49,20190531,N,156000,CASH,False
C100292,249.0,10,H,INFORCE,F,49,20190430,N,156000,CASH,False
C100292,249.0,10,H,INFORCE,F,49,20191001,N,156000,CHEQUE,False
C100292,249.0,10,H,INFORCE,F,49,20200701,N,156000,CHEQUE,False
C100292,249.0,10,H,INFORCE,F,49,20190630,N,156000,CASH,False
C100292,249.0,10,H,INFORCE,F,49,20190831,N,156000,CHEQUE,False
C100292,249.0,10,H,INFORCE,F,49,20200501,N,156000,CHEQUE,False
C100292,249.0,10,H,INFORCE,F,49,20200601,N,156000,CHEQUE,False
C100292,249.0,10,H,INFORCE,F,49,20200101,N,156000,CHEQUE,False
C100292,249.0,10,H,INFORCE,F,49,20200201,N,156000,CHEQUE,False
C100292,249.0,10,H,INFORCE,F,49,20190228,N,156000,CASH,False
C100292,249.0,10,H,INFORCE,F,49,20190901,N,156000,CHEQUE,False
C100292,249.0,10,H,INFORCE,F,49,20190331,N,156000,CASH,False
C100292,249.0,10,H,INFORCE,F,49,20191201,N,156000,CHEQUE,False
C100292,249.0,10,H,INFORCE,F,49,20200401,N,156000,CHEQUE,False
C100292,249.0,10,H,INFORCE,F,49,20200301,N,156000,CHEQUE,False
C100293,287.0,20,Y,INFORCE,F,47,20190131,N,2500000,CASH,False
C100293,287.0,20,Y,INFORCE,F,47,20200701,N,2500000,CHEQUE,False
C100293,287.0,20,Y,INFORCE,F,47,20191101,N,2500000,CASH,False
C100293,287.0,20,Y,INFORCE,F,47,20190430,N,2500000,CASH,False
C100293,287.0,20,Y,INFORCE,F,47,20190901,N,2500000,CASH,False
C100293,287.0,20,Y,INFORCE,F,47,20190228,N,2500000,CASH,False
C100293,287.0,20,Y,INFORCE,F,47,20190331,N,2500000,CASH,False
C100293,287.0,20,Y,INFORCE,F,47,20190831,N,2500000,CASH,False
C100293,287.0,20,Y,INFORCE,F,47,20200501,N,2500000,CHEQUE,False
C100293,287.0,20,Y,INFORCE,F,47,20200601,N,2500000,CHEQUE,False
C100293,287.0,20,Y,INFORCE,F,47,20200101,N,2500000,CASH,False
C100293,287.0,20,Y,INFORCE,F,47,20200201,N,2500000,CHEQUE,False
C100293,287.0,20,Y,INFORCE,F,47,20191201,N,2500000,CASH,False
C100293,287.0,20,Y,INFORCE,F,47,20191001,N,2500000,CASH,False
C100293,287.0,20,Y,INFORCE,F,47,20190531,N,2500000,CASH,False
C100293,287.0,20,Y,INFORCE,F,47,20200301,N,2500000,CHEQUE,False
C100293,287.0,20,Y,INFORCE,F,47,20200401,N,2500000,CHEQUE,False
C100293,287.0,20,Y,INFORCE,F,47,20190731,N,2500000,CASH,False
C100293,287.0,20,Y,INFORCE,F,47,20190630,N,2500000,CASH,False
C100294,345.0,15,M,LAPSED,M,35,20200501,Y,300000,CHEQUE,False
C100294,345.0,15,M,INFORCE,M,35,20190331,Y,300000,CHEQUE,False
C100294,345.0,15,M,LAPSED,M,35,20200601,Y,300000,CHEQUE,False
C100294,345.0,15,M,INFORCE,M,35,20191201,Y,300000,CHEQUE,False
C100294,345.0,15,M,INFORCE,M,35,20191101,Y,300000,CHEQUE,False
C100294,345.0,15,M,INFORCE,M,35,20200701,Y,300000,CHEQUE,False
C100294,345.0,15,M,INFORCE,M,35,20200301,Y,300000,CHEQUE,False
C100294,345.0,15,M,INFORCE,M,35,20190901,Y,300000,CHEQUE,False
C100294,345.0,15,M,INFORCE,M,35,20190131,Y,300000,CASH,False
C100294,345.0,15,M,INFORCE,M,35,20191001,Y,300000,CHEQUE,False
C100294,345.0,15,M,INFORCE,M,35,20190831,Y,300000,CHEQUE,False
C100294,345.0,15,M,INFORCE,M,35,20190228,Y,300000,CHEQUE,False
C100294,345.0,15,M,INFORCE,M,35,20200101,Y,300000,CHEQUE,False
C100294,345.0,15,M,INFORCE,M,35,20190531,Y,300000,CHEQUE,False
C100294,345.0,15,M,INFORCE,M,35,20190731,Y,300000,CHEQUE,False
C100294,345.0,15,M,LAPSED,M,35,20200401,Y,300000,CHEQUE,False
C100294,345.0,15,M,INFORCE,M,35,20190430,Y,300000,CHEQUE,False
C100294,345.0,15,M,INFORCE,M,35,20190630,Y,300000,CHEQUE,False
C100294,345.0,15,M,INFORCE,M,35,20200201,Y,300000,CHEQUE,False
C100295,163.0,15,Y,INFORCE,M,40,20190131,N,500000,CASH,False
C100295,163.0,15,Y,INFORCE,M,40,20190831,N,500000,CASH,False
C100295,163.0,15,Y,INFORCE,M,40,20200401,N,500000,CHEQUE,False
C100295,163.0,15,Y,INFORCE,M,40,20190630,N,500000,CASH,False
C100295,163.0,15,Y,INFORCE,M,40,20190331,N,500000,CASH,False
C100295,163.0,15,Y,INFORCE,M,40,20190430,N,500000,CASH,False
C100295,163.0,15,Y,INFORCE,M,40,20190531,N,500000,CASH,False
C100295,163.0,15,Y,INFORCE,M,40,20191101,N,500000,CASH,False
C100295,163.0,15,Y,INFORCE,M,40,20200301,N,500000,CHEQUE,False
C100295,163.0,15,Y,INFORCE,M,40,20200601,N,500000,CHEQUE,False
C100295,163.0,15,Y,INFORCE,M,40,20190731,N,500000,CASH,False
C100295,163.0,15,Y,INFORCE,M,40,20200501,N,500000,CHEQUE,False
C100295,163.0,15,Y,INFORCE,M,40,20200101,N,500000,CASH,False
C100295,163.0,15,Y,INFORCE,M,40,20191201,N,500000,CASH,False
C100295,163.0,15,Y,INFORCE,M,40,20200201,N,500000,CHEQUE,False
C100295,163.0,15,Y,INFORCE,M,40,20200701,N,500000,CHEQUE,False
C100295,163.0,15,Y,INFORCE,M,40,20191001,N,500000,CASH,False
C100295,163.0,15,Y,INFORCE,M,40,20190228,N,500000,CASH,False
C100295,163.0,15,Y,INFORCE,M,40,20190901,N,500000,CASH,False
C100296,450.0,30,M,LAPSED,M,26,20190630,N,275000,CHEQUE,False
C100296,450.0,30,M,LAPSED,M,26,20200401,N,275000,CHEQUE,False
C100296,450.0,30,M,LAPSED,M,26,20200301,N,275000,CHEQUE,False
C100296,450.0,30,M,LAPSED,M,26,20200201,N,275000,CHEQUE,False
C100296,450.0,30,M,LAPSED,M,26,20190901,N,275000,CHEQUE,False
C100296,450.0,30,M,LAPSED,M,26,20200701,N,275000,CHEQUE,False
C100296,450.0,30,M,LAPSED,M,26,20190831,N,275000,CHEQUE,False
C100296,450.0,30,M,LAPSED,M,26,20191101,N,275000,CHEQUE,False
C100296,450.0,30,M,LAPSED,M,26,20190531,N,275000,CHEQUE,False
C100296,450.0,30,M,LAPSED,M,26,20200101,N,275000,CHEQUE,False
C100296,450.0,30,M,LAPSED,M,26,20190430,N,275000,CHEQUE,False
C100296,450.0,30,M,LAPSED,M,26,20200501,N,275000,CHEQUE,False
C100296,450.0,30,M,INFORCE,M,26,20190228,N,275000,CHEQUE,False
C100296,450.0,30,M,LAPSED,M,26,20191001,N,275000,CHEQUE,False
C100296,450.0,30,M,INFORCE,M,26,20190331,N,275000,CHEQUE,False
C100296,450.0,30,M,LAPSED,M,26,20190731,N,275000,CHEQUE,False
C100296,450.0,30,M,LAPSED,M,26,20191201,N,275000,CHEQUE,False
C100296,450.0,30,M,LAPSED,M,26,20200601,N,275000,CHEQUE,False
C100296,450.0,30,M,INFORCE,M,26,20190131,N,275000,CASH,False
C100297,249.0,20,M,INFORCE,M,29,20200601,N,680000,CHEQUE,False
C100297,249.0,20,M,INFORCE,M,29,20191001,N,680000,CHEQUE,False
C100297,249.0,20,M,INFORCE,M,29,20191101,N,680000,CHEQUE,False
C100297,249.0,20,M,INFORCE,M,29,20190131,N,680000,CASH,False
C100297,249.0,20,M,INFORCE,M,29,20200501,N,680000,CHEQUE,False
C100297,249.0,20,M,INFORCE,M,29,20200301,N,680000,CHEQUE,False
C100297,249.0,20,M,INFORCE,M,29,20190731,N,680000,CHEQUE,False
C100297,249.0,20,M,INFORCE,M,29,20190831,N,680000,CHEQUE,False
C100297,249.0,20,M,INFORCE,M,29,20200101,N,680000,CHEQUE,False
C100297,249.0,20,M,INFORCE,M,29,20190531,N,680000,CHEQUE,False
C100297,249.0,20,M,INFORCE,M,29,20190630,N,680000,CHEQUE,False
C100297,249.0,20,M,INFORCE,M,29,20190901,N,680000,CHEQUE,False
C100297,249.0,20,M,INFORCE,M,29,20200701,N,680000,CHEQUE,False
C100297,249.0,20,M,INFORCE,M,29,20190228,N,680000,CHEQUE,False
C100297,249.0,20,M,INFORCE,M,29,20190430,N,680000,CHEQUE,False
C100297,249.0,20,M,INFORCE,M,29,20200201,N,680000,CHEQUE,False
C100297,249.0,20,M,INFORCE,M,29,20190331,N,680000,CHEQUE,False
C100297,249.0,20,M,INFORCE,M,29,20200401,N,680000,CHEQUE,False
C100297,249.0,20,M,INFORCE,M,29,20191201,N,680000,CHEQUE,False
C100298,163.0,30,M,INFORCE,M,34,20190131,N,1500000,CASH,False
C100298,163.0,30,M,INFORCE,M,34,20191001,N,635000,CHEQUE,False
C100298,163.0,30,M,INFORCE,M,34,20190630,N,1500000,CHEQUE,False
C100298,163.0,30,M,LAPSED,M,34,20190731,N,1500000,CHEQUE,False
C100298,163.0,30,M,INFORCE,M,34,20200301,N,635000,CHEQUE,True
C100298,163.0,30,M,LAPSED,M,34,20190901,N,1500000,CHEQUE,True
C100298,163.0,15,M,LAPSED,M,35,20200701,N,1200000,CHEQUE,True
C100298,163.0,30,M,INFORCE,M,34,20191201,N,635000,CHEQUE,True
C100298,163.0,15,M,INFORCE,M,35,20200201,N,1200000,CHEQUE,True
C100298,163.0,15,M,LAPSED,M,35,20200501,N,1200000,CHEQUE,True
C100298,163.0,30,M,INFORCE,M,34,20200101,N,635000,CHEQUE,False
C100298,163.0,30,M,INFORCE,M,34,20190331,N,1500000,CHEQUE,False
C100298,163.0,30,M,INFORCE,M,34,20190531,N,1500000,CHEQUE,False
C100298,163.0,30,M,LAPSED,M,34,20200601,N,635000,CHEQUE,False
C100298,163.0,30,M,INFORCE,M,34,20200401,N,635000,CHEQUE,False
C100298,163.0,30,M,INFORCE,M,34,20190228,N,1500000,CHEQUE,False
C100298,163.0,30,M,INFORCE,M,34,20190430,N,1500000,CHEQUE,False
C100298,163.0,30,M,LAPSED,M,34,20190831,N,1500000,CHEQUE,False
C100298,163.0,15,M,INFORCE,M,35,20191101,N,1200000,CASH,False
C100299,363.0,30,Y,INFORCE,M,30,20190901,N,500000,CASH,False
C100299,363.0,30,Y,INFORCE,M,30,20190131,N,500000,CASH,False
C100299,363.0,30,Y,INFORCE,M,30,20200301,N,500000,CHEQUE,False
C100299,363.0,30,Y,INFORCE,M,30,20191001,N,500000,CASH,False
C100299,363.0,30,Y,INFORCE,M,30,20200701,N,500000,CHEQUE,False
C100299,363.0,30,Y,INFORCE,M,30,20200101,N,500000,CASH,False
C100299,363.0,30,Y,INFORCE,M,30,20190630,N,500000,CASH,False
C100299,363.0,30,Y,INFORCE,M,30,20190831,N,500000,CASH,False
C100299,363.0,30,Y,INFORCE,M,30,20191201,N,500000,CASH,False
C100299,363.0,30,Y,INFORCE,M,30,20200201,N,500000,CHEQUE,False
C100299,363.0,30,Y,INFORCE,M,30,20190430,N,500000,CASH,False
C100299,363.0,30,Y,INFORCE,M,30,20200501,N,500000,CHEQUE,False
C100299,363.0,30,Y,INFORCE,M,30,20200601,N,500000,CHEQUE,False
C100299,363.0,30,Y,INFORCE,M,30,20190331,N,500000,CASH,False
C100299,363.0,30,Y,INFORCE,M,30,20200401,N,500000,CHEQUE,False
C100299,363.0,30,Y,INFORCE,M,30,20190531,N,500000,CASH,False
C100299,363.0,30,Y,INFORCE,M,30,20191101,N,500000,CASH,False
C100299,363.0,30,Y,INFORCE,M,30,20190228,N,500000,CASH,False
C100299,363.0,30,Y,INFORCE,M,30,20190731,N,500000,CASH,False
C100300,208.0,30,H,INFORCE,M,38,20191001,Y,500000,CHEQUE,False
C100300,208.0,30,H,INFORCE,M,38,20190228,Y,500000,CASH,False
C100300,208.0,30,H,INFORCE,M,38,20190831,Y,500000,CHEQUE,False
C100300,208.0,30,H,INFORCE,M,38,20190630,Y,500000,CASH,False
C100300,208.0,30,H,INFORCE,M,38,20200601,Y,500000,CHEQUE,False
C100300,208.0,30,H,INFORCE,M,38,20200401,Y,500000,CHEQUE,False
C100300,208.0,30,H,INFORCE,M,38,20200501,Y,500000,CHEQUE,False
C100300,208.0,30,H,INFORCE,M,38,20190430,Y,500000,CASH,False
C100300,208.0,30,H,INFORCE,M,38,20200301,Y,500000,CHEQUE,False
C100300,208.0,30,H,INFORCE,M,38,20200701,Y,500000,CHEQUE,False
C100300,208.0,30,H,INFORCE,M,38,20190731,Y,500000,CHEQUE,False
C100300,208.0,30,H,INFORCE,M,38,20200101,Y,500000,CHEQUE,False
C100300,208.0,30,H,INFORCE,M,38,20190331,Y,500000,CASH,False
C100300,208.0,30,H,INFORCE,M,38,20190131,Y,500000,CASH,False
C100300,208.0,30,H,INFORCE,M,38,20200201,Y,500000,CHEQUE,False
C100300,208.0,30,H,INFORCE,M,38,20190901,Y,500000,CHEQUE,False
C100300,208.0,30,H,INFORCE,M,38,20190531,Y,500000,CASH,False
C100300,208.0,30,H,INFORCE,M,38,20191101,Y,500000,CHEQUE,False
C100300,208.0,30,H,INFORCE,M,38,20191201,Y,500000,CHEQUE,False
C100301,415.0,15,M,LAPSED,F,24,20200201,N,500000,CHEQUE,False
C100301,415.0,15,M,LAPSED,F,24,20200101,N,500000,CHEQUE,False
C100301,415.0,15,M,INFORCE,F,24,20190731,N,500000,CHEQUE,False
C100301,415.0,15,M,INFORCE,F,24,20190630,N,500000,CHEQUE,False
C100301,415.0,15,M,INFORCE,F,24,20190531,N,500000,CHEQUE,False
C100301,415.0,15,M,INFORCE,F,24,20190228,N,500000,CHEQUE,False
C100301,415.0,15,M,INFORCE,F,24,20191101,N,500000,CHEQUE,False
C100301,415.0,15,M,INFORCE,F,24,20190430,N,500000,CHEQUE,False
C100301,415.0,15,M,INFORCE,F,24,20190901,N,500000,CHEQUE,False
C100301,415.0,15,M,LAPSED,F,24,20200301,N,500000,CHEQUE,False
C100301,415.0,15,M,LAPSED,F,24,20200501,N,500000,CHEQUE,False
C100301,415.0,15,M,INFORCE,F,24,20190831,N,500000,CHEQUE,False
C100301,415.0,15,M,LAPSED,F,24,20191201,N,500000,CHEQUE,False
C100301,415.0,15,M,LAPSED,F,24,20200401,N,500000,CHEQUE,False
C100301,415.0,15,M,LAPSED,F,24,20200701,N,500000,CHEQUE,False
C100301,415.0,15,M,LAPSED,F,24,20200601,N,500000,CHEQUE,False
C100301,415.0,15,M,INFORCE,F,24,20190331,N,500000,CHEQUE,False
C100301,415.0,15,M,INFORCE,F,24,20190131,N,500000,CASH,False
C100301,415.0,15,M,INFORCE,F,24,20191001,N,500000,CHEQUE,False
C100302,451.0,27,H,INFORCE,M,28,20190430,N,141000,CASH,False
C100302,451.0,27,H,INFORCE,M,28,20190831,N,141000,CHEQUE,False
C100302,451.0,27,H,INFORCE,M,28,20191101,N,141000,CHEQUE,False
C100302,451.0,27,H,INFORCE,M,28,20190630,N,141000,CASH,False
C100302,451.0,27,H,INFORCE,M,28,20200201,N,141000,CHEQUE,False
C100302,451.0,27,H,INFORCE,M,28,20190131,N,141000,CASH,False
C100302,451.0,27,H,INFORCE,M,28,20200501,N,141000,CHEQUE,False
C100302,451.0,27,H,INFORCE,M,28,20190331,N,141000,CASH,False
C100302,451.0,27,H,INFORCE,M,28,20191201,N,141000,CHEQUE,False
C100302,451.0,27,H,INFORCE,M,28,20200101,N,141000,CHEQUE,False
C100302,451.0,27,H,INFORCE,M,28,20200601,N,141000,CHEQUE,False
C100302,451.0,27,H,INFORCE,M,28,20200401,N,141000,CHEQUE,False
C100302,451.0,27,H,INFORCE,M,28,20190901,N,141000,CHEQUE,False
C100302,451.0,27,H,INFORCE,M,28,20191001,N,141000,CHEQUE,False
C100302,451.0,27,H,INFORCE,M,28,20190228,N,141000,CASH,False
C100302,451.0,27,H,INFORCE,M,28,20200701,N,141000,CHEQUE,False
C100302,451.0,27,H,INFORCE,M,28,20190731,N,141000,CHEQUE,False
C100302,451.0,27,H,INFORCE,M,28,20200301,N,141000,CHEQUE,False
C100302,451.0,27,H,INFORCE,M,28,20190531,N,141000,CASH,False
C100303,321.0,10,M,INFORCE,M,35,20191201,N,275000,CHEQUE,False
C100303,321.0,10,M,INFORCE,M,35,20190131,N,275000,CASH,False
C100303,321.0,10,M,INFORCE,M,35,20190630,N,275000,CHEQUE,False
C100303,321.0,10,M,INFORCE,M,35,20200601,N,275000,CHEQUE,False
C100303,321.0,10,M,INFORCE,M,35,20191001,N,275000,CHEQUE,False
C100303,321.0,10,M,INFORCE,M,35,20190901,N,275000,CHEQUE,False
C100303,321.0,10,M,INFORCE,M,35,20190531,N,275000,CHEQUE,False
C100303,321.0,10,M,INFORCE,M,35,20190831,N,275000,CHEQUE,False
C100303,321.0,10,M,INFORCE,M,35,20190331,N,275000,CHEQUE,False
C100303,321.0,10,M,INFORCE,M,35,20200701,N,275000,CHEQUE,False
C100303,321.0,10,M,INFORCE,M,35,20200101,N,275000,CHEQUE,False
C100303,321.0,10,M,INFORCE,M,35,20200201,N,275000,CHEQUE,False
C100303,321.0,10,M,INFORCE,M,35,20190430,N,275000,CHEQUE,False
C100303,321.0,10,M,INFORCE,M,35,20200401,N,275000,CHEQUE,False
C100303,321.0,10,M,INFORCE,M,35,20190228,N,275000,CHEQUE,False
C100303,321.0,10,M,INFORCE,M,35,20200301,N,275000,CHEQUE,False
C100303,321.0,10,M,INFORCE,M,35,20190731,N,275000,CHEQUE,False
C100303,321.0,10,M,INFORCE,M,35,20200501,N,275000,CHEQUE,False
C100303,321.0,10,M,INFORCE,M,35,20191101,N,275000,CHEQUE,False
C100304,442.0,15,M,LAPSED,M,29,20190331,N,510000,CASH,False
C100304,442.0,15,M,INFORCE,M,29,20190131,N,510000,CASH,False
C100304,442.0,15,M,LAPSED,M,29,20190901,N,510000,CASH,False
C100304,442.0,15,M,LAPSED,M,29,20191001,N,510000,CASH,False
C100304,442.0,15,M,LAPSED,M,29,20191201,N,510000,CASH,False
C100304,442.0,15,M,LAPSED,M,29,20191101,N,510000,CASH,False
C100304,442.0,15,M,LAPSED,M,29,20190731,N,510000,CASH,False
C100304,442.0,15,M,LAPSED,M,29,20190630,N,510000,CASH,False
C100304,442.0,15,M,INFORCE,M,29,20190228,N,510000,CASH,False
C100304,442.0,15,M,LAPSED,M,29,20190531,N,510000,CASH,False
C100304,442.0,15,M,LAPSED,M,29,20190831,N,510000,CASH,False
C100304,442.0,15,M,LAPSED,M,29,20190430,N,510000,CASH,False
C100305,163.0,20,M,LAPSED,M,32,20190901,N,275000,CHEQUE,False
C100305,163.0,20,M,LAPSED,M,32,20190731,N,275000,CHEQUE,False
C100305,163.0,20,M,LAPSED,M,32,20200301,N,275000,CHEQUE,False
C100305,163.0,20,M,LAPSED,M,32,20200701,N,275000,CHEQUE,False
C100305,163.0,20,M,LAPSED,M,32,20200101,N,275000,CHEQUE,False
C100305,163.0,20,M,LAPSED,M,32,20191101,N,275000,CHEQUE,False
C100305,163.0,20,M,INFORCE,M,32,20190131,N,275000,CASH,False
C100305,163.0,20,M,LAPSED,M,32,20200201,N,275000,CHEQUE,False
C100305,163.0,20,M,INFORCE,M,32,20190430,N,275000,CHEQUE,False
C100305,163.0,20,M,INFORCE,M,32,20190630,N,275000,CHEQUE,False
C100305,163.0,20,M,LAPSED,M,32,20200601,N,275000,CHEQUE,False
C100305,163.0,20,M,INFORCE,M,32,20190331,N,275000,CHEQUE,False
C100305,163.0,20,M,LAPSED,M,32,20200401,N,275000,CHEQUE,False
C100305,163.0,20,M,LAPSED,M,32,20191001,N,275000,CHEQUE,False
C100305,163.0,20,M,LAPSED,M,32,20190831,N,275000,CHEQUE,False
C100305,163.0,20,M,LAPSED,M,32,20200501,N,275000,CHEQUE,False
C100305,163.0,20,M,INFORCE,M,32,20190531,N,275000,CHEQUE,False
C100305,163.0,20,M,INFORCE,M,32,20190228,N,275000,CASH,False
C100305,163.0,20,M,LAPSED,M,32,20191201,N,275000,CHEQUE,False
C100306,447.0,30,Q,INFORCE,M,27,20190531,N,300000,CHEQUE,False
C100306,447.0,30,Q,INFORCE,M,27,20191201,N,300000,CHEQUE,False
C100306,447.0,30,Q,INFORCE,M,27,20190331,N,300000,CASH,False
C100306,447.0,30,Q,INFORCE,M,27,20200501,N,300000,CHEQUE,False
C100306,447.0,30,Q,INFORCE,M,27,20190630,N,300000,CHEQUE,False
C100306,447.0,30,Q,INFORCE,M,27,20200101,N,300000,CHEQUE,False
C100306,447.0,30,Q,INFORCE,M,27,20200401,N,300000,CHEQUE,False
C100306,447.0,30,Q,INFORCE,M,27,20190430,N,300000,CHEQUE,False
C100306,447.0,30,Q,INFORCE,M,27,20191001,N,300000,CHEQUE,False
C100306,447.0,30,Q,INFORCE,M,27,20190901,N,300000,CHEQUE,False
C100306,447.0,30,Q,INFORCE,M,27,20190731,N,300000,CHEQUE,False
C100306,447.0,30,Q,INFORCE,M,27,20200201,N,300000,CHEQUE,False
C100306,447.0,30,Q,INFORCE,M,27,20200701,N,300000,CHEQUE,False
C100306,447.0,30,Q,INFORCE,M,27,20190131,N,300000,CASH,False
C100306,447.0,30,Q,INFORCE,M,27,20191101,N,300000,CHEQUE,False
C100306,447.0,30,Q,INFORCE,M,27,20190228,N,300000,CASH,False
C100306,447.0,30,Q,INFORCE,M,27,20200301,N,300000,CHEQUE,False
C100306,447.0,30,Q,INFORCE,M,27,20200601,N,300000,CHEQUE,False
