main_holder_occupation_cd,policy_term,policy_payment_mode,policy_status,commencement_dt,next_due_dt,termination_dt,termination_reason,main_holder_gender,main_holder_dob,main_holder_entry_age,main_holder_smoker_flag,spouse_gender,spouse_dob,spouse_entry_age,spouse_smoker_flag,total_sum_assuared,premium_value,rider1_prem,rider1_sum_assuared,rider2_prem,rider2_sum_assuared,rider3_prem,rider3_sum_assuared,rider4_prem,rider4_sum_assuared,rider5_prem,rider5_sum_assuared,rider6_prem,rider6_sum_assuared,rider7_prem,rider7_sum_assuared,rider8_prem,rider8_sum_assuared,rider9_prem,rider9_sum_assuared,rider10_prem,rider10_sum_assuared,child1_dob,child1_gender,child2_dob,child2_gender,child3_dob,child3_gender,child4_dob,child4_gender,child5_dob,child5_gender,payment_method,main_holder_occupation,policy_snapshot_as_on,run_date,client_code,agent_code,product_code,product_name,policy_code
225,25,M,INFORCE,1/14/2019,6/14/2019,,,M,7/1/1985,33,N,,,,,1000000,54084,0,0,5256,2000000,0,0,0,0,0,0,1896,1000000,0,0,4584,250000,24804,400000,0,0,,,,,,,,,,,CHEQUE,FERTILIZER MANUFACTURE,20190531,20200701,C100242,AG101300,HE001,HEALTH,POL26374
225,25,M,LAPSED,1/14/2019,12/14/2019,,,M,7/1/1985,33,N,,,,,1000000,54084,0,0,5256,2000000,0,0,0,0,0,0,1896,1000000,0,0,4584,250000,24804,400000,0,0,,,,,,,,,,,CHEQUE,FERTILIZER MANUFACTURE,20200701,20200701,C100242,AG101300,HE001,HEALTH,POL26374
225,25,M,INFORCE,1/14/2019,2/14/2019,,,M,7/1/1985,33,N,,,,,1000000,54084,0,0,5256,2000000,0,0,0,0,0,0,1896,1000000,0,0,4584,250000,24804,400000,0,0,,,,,,,,,,,CASH,FERTILIZER MANUFACTURE,20190131,20200701,C100242,AG101300,HE001,HEALTH,POL26374
225,25,M,LAPSED,1/14/2019,12/14/2019,,,M,7/1/1985,33,N,,,,,1000000,54084,0,0,5256,2000000,0,0,0,0,0,0,1896,1000000,0,0,4584,250000,24804,400000,0,0,,,,,,,,,,,CHEQUE,FERTILIZER MANUFACTURE,20200301,20200701,C100242,AG101300,HE001,HEALTH,POL26374
225,25,M,INFORCE,1/14/2019,8/14/2019,,,M,7/1/1985,33,N,,,,,1000000,54084,0,0,5256,2000000,0,0,0,0,0,0,1896,1000000,0,0,4584,250000,24804,400000,0,0,,,,,,,,,,,CHEQUE,FERTILIZER MANUFACTURE,20190731,20200701,C100242,AG101300,HE001,HEALTH,POL26374
225,25,M,INFORCE,1/14/2019,11/14/2019,,,M,7/1/1985,33,N,,,,,1000000,54084,0,0,5256,2000000,0,0,0,0,0,0,1896,1000000,0,0,4584,250000,24804,400000,0,0,,,,,,,,,,,CHEQUE,FERTILIZER MANUFACTURE,20191101,20200701,C100242,AG101300,HE001,HEALTH,POL26374
225,25,M,LAPSED,1/14/2019,12/14/2019,,,M,7/1/1985,33,N,,,,,1000000,54084,0,0,5256,2000000,0,0,0,0,0,0,1896,1000000,0,0,4584,250000,24804,400000,0,0,,,,,,,,,,,CHEQUE,FERTILIZER MANUFACTURE,20200401,20200701,C100242,AG101300,HE001,HEALTH,POL26374
225,25,M,INFORCE,1/14/2019,12/14/2019,,,M,7/1/1985,33,N,,,,,1000000,54084,0,0,5256,2000000,0,0,0,0,0,0,1896,1000000,0,0,4584,250000,24804,400000,0,0,,,,,,,,,,,CHEQUE,FERTILIZER MANUFACTURE,20191201,20200701,C100242,AG101300,HE001,HEALTH,POL26374
225,25,M,INFORCE,1/14/2019,5/14/2019,,,M,7/1/1985,33,N,,,,,1000000,54084,0,0,5256,2000000,0,0,0,0,0,0,1896,1000000,0,0,4584,250000,24804,400000,0,0,,,,,,,,,,,CHEQUE,FERTILIZER MANUFACTURE,20190430,20200701,C100242,AG101300,HE001,HEALTH,POL26374
225,25,M,LAPSED,1/14/2019,12/14/2019,,,M,7/1/1985,33,N,,,,,1000000,54084,0,0,5256,2000000,0,0,0,0,0,0,1896,1000000,0,0,4584,250000,24804,400000,0,0,,,,,,,,,,,CHEQUE,FERTILIZER MANUFACTURE,20200501,20200701,C100242,AG101300,HE001,HEALTH,POL26374
323,15,M,INFORCE,1/14/2019,5/14/2019,,,M,12/1/1973,45,N,,,,,280000,61548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,PLANT EMPLOYEE,20190430,20200701,C100243,AG107202,IN001,INVESTMENT,POL7916
323,15,M,INFORCE,1/14/2019,8/14/2019,,,M,12/1/1973,45,N,,,,,280000,61548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,PLANT EMPLOYEE,20191101,20200701,C100243,AG107202,IN001,INVESTMENT,POL7916
323,15,Y,INFORCE,1/14/2019,1/14/2021,,,M,12/1/1973,45,N,,,,,280000,56330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,PLANT EMPLOYEE,20200701,20200701,C100243,AG107202,IN001,INVESTMENT,POL7916
323,15,M,INFORCE,1/14/2019,8/14/2019,,,M,12/1/1973,45,N,,,,,280000,61548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,PLANT EMPLOYEE,20191201,20200701,C100243,AG107202,IN001,INVESTMENT,POL7916
323,15,M,INFORCE,1/14/2019,5/14/2019,,,M,12/1/1973,45,N,,,,,280000,61548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,PLANT EMPLOYEE,20190531,20200701,C100243,AG107202,IN001,INVESTMENT,POL7916
323,15,Y,INFORCE,1/14/2019,1/14/2021,,,M,12/1/1973,45,N,,,,,280000,56330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,PLANT EMPLOYEE,20200401,20200701,C100243,AG107202,IN001,INVESTMENT,POL7916
323,15,M,INFORCE,1/14/2019,4/14/2019,,,M,12/1/1973,45,N,,,,,280000,61548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,PLANT EMPLOYEE,20190331,20200701,C100243,AG107202,IN001,INVESTMENT,POL7916
323,15,Y,INFORCE,1/14/2019,1/14/2021,,,M,12/1/1973,45,N,,,,,280000,56330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,PLANT EMPLOYEE,20200601,20200701,C100243,AG107202,IN001,INVESTMENT,POL7916
323,15,Y,INFORCE,1/14/2019,1/14/2021,,,M,12/1/1973,45,N,,,,,280000,56330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,PLANT EMPLOYEE,20200501,20200701,C100243,AG107202,IN001,INVESTMENT,POL7916
323,15,M,INFORCE,1/14/2019,8/14/2019,,,M,12/1/1973,45,N,,,,,280000,61548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,PLANT EMPLOYEE,20190901,20200701,C100243,AG107202,IN001,INVESTMENT,POL7916
323,15,Y,INFORCE,1/14/2019,1/14/2021,,,M,12/1/1973,45,N,,,,,280000,56330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,PLANT EMPLOYEE,20200301,20200701,C100243,AG107202,IN001,INVESTMENT,POL7916
323,15,M,INFORCE,1/14/2019,1/14/2020,,,M,12/1/1973,45,N,,,,,280000,61548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,PLANT EMPLOYEE,20200201,20200701,C100243,AG107202,IN001,INVESTMENT,POL7916
323,15,M,INFORCE,1/14/2019,2/14/2019,,,M,12/1/1973,45,N,,,,,280000,61548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CASH,PLANT EMPLOYEE,20190131,20200701,C100243,AG107202,IN001,INVESTMENT,POL7916
323,15,M,INFORCE,1/14/2019,7/14/2019,,,M,12/1/1973,45,N,,,,,280000,61548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,PLANT EMPLOYEE,20190630,20200701,C100243,AG107202,IN001,INVESTMENT,POL7916
323,15,M,INFORCE,1/14/2019,8/14/2019,,,M,12/1/1973,45,N,,,,,280000,61548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,PLANT EMPLOYEE,20191001,20200701,C100243,AG107202,IN001,INVESTMENT,POL7916
323,15,M,INFORCE,1/14/2019,8/14/2019,,,M,12/1/1973,45,N,,,,,280000,61548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,PLANT EMPLOYEE,20200101,20200701,C100243,AG107202,IN001,INVESTMENT,POL7916
323,15,M,INFORCE,1/14/2019,8/14/2019,,,M,12/1/1973,45,N,,,,,280000,61548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,PLANT EMPLOYEE,20190831,20200701,C100243,AG107202,IN001,INVESTMENT,POL7916
323,15,M,INFORCE,1/14/2019,8/14/2019,,,M,12/1/1973,45,N,,,,,280000,61548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,PLANT EMPLOYEE,20190731,20200701,C100243,AG107202,IN001,INVESTMENT,POL7916
323,15,M,INFORCE,1/14/2019,3/14/2019,,,M,12/1/1973,45,N,,,,,280000,61548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,PLANT EMPLOYEE,20190228,20200701,C100243,AG107202,IN001,INVESTMENT,POL7916
450,30,M,LAPSED,1/14/2019,11/14/2019,,,M,5/1/1996,23,N,,,,,1000000,54084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,500000,21864,1000000,0,0,,,,,,,,,,,CHEQUE,MINISTER,20200401,20200701,C100244,AG101297,HE001,HEALTH,POL33285
450,30,M,INFORCE,1/14/2019,9/14/2019,,,M,5/1/1996,23,N,,,,,1000000,54084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,500000,21864,1000000,0,0,,,,,,,,,,,CHEQUE,MINISTER,20190831,20200701,C100244,AG101297,HE001,HEALTH,POL33285
450,30,M,INFORCE,1/14/2019,8/14/2019,,,M,5/1/1996,23,N,,,,,1000000,54084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,500000,21864,1000000,0,0,,,,,,,,,,,CHEQUE,MINISTER,20190731,20200701,C100244,AG101297,HE001,HEALTH,POL33285
450,30,M,INFORCE,1/14/2019,6/14/2019,,,M,5/1/1996,23,N,,,,,1000000,54084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,500000,21864,1000000,0,0,,,,,,,,,,,CHEQUE,MINISTER,20190531,20200701,C100244,AG101297,HE001,HEALTH,POL33285
450,30,M,INFORCE,1/14/2019,7/14/2019,,,M,5/1/1996,23,N,,,,,1000000,54084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,500000,21864,1000000,0,0,,,,,,,,,,,CHEQUE,MINISTER,20190630,20200701,C100244,AG101297,HE001,HEALTH,POL33285
450,30,M,INFORCE,1/14/2019,10/14/2019,,,M,5/1/1996,23,N,,,,,1000000,54084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,500000,21864,1000000,0,0,,,,,,,,,,,CHEQUE,MINISTER,20191001,20200701,C100244,AG101297,HE001,HEALTH,POL33285
450,30,M,INFORCE,1/14/2019,3/14/2019,,,M,5/1/1996,23,N,,,,,1000000,54084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,500000,21864,1000000,0,0,,,,,,,,,,,CHEQUE,MINISTER,20190228,20200701,C100244,AG101297,HE001,HEALTH,POL33285
450,30,M,INFORCE,1/14/2019,5/14/2019,,,M,5/1/1996,23,N,,,,,1000000,54084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,500000,21864,1000000,0,0,,,,,,,,,,,CHEQUE,MINISTER,20190430,20200701,C100244,AG101297,HE001,HEALTH,POL33285
450,30,M,INFORCE,1/14/2019,9/14/2019,,,M,5/1/1996,23,N,,,,,1000000,54084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,500000,21864,1000000,0,0,,,,,,,,,,,CHEQUE,MINISTER,20190901,20200701,C100244,AG101297,HE001,HEALTH,POL33285
450,30,M,INFORCE,1/14/2019,2/14/2019,,,M,5/1/1996,23,N,,,,,1000000,54084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,500000,21864,1000000,0,0,,,,,,,,,,,CASH,MINISTER,20190131,20200701,C100244,AG101297,HE001,HEALTH,POL33285
450,30,M,INFORCE,1/14/2019,11/14/2019,,,M,5/1/1996,23,N,,,,,1000000,54084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,500000,21864,1000000,0,0,,,,,,,,,,,CHEQUE,MINISTER,20191201,20200701,C100244,AG101297,HE001,HEALTH,POL33285
450,30,M,LAPSED,1/14/2019,11/14/2019,,,M,5/1/1996,23,N,,,,,1000000,54084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,500000,21864,1000000,0,0,,,,,,,,,,,CHEQUE,MINISTER,20200601,20200701,C100244,AG101297,HE001,HEALTH,POL33285
450,30,M,LAPSED,1/14/2019,11/14/2019,,,M,5/1/1996,23,N,,,,,1000000,54084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,500000,21864,1000000,0,0,,,,,,,,,,,CHEQUE,MINISTER,20200701,20200701,C100244,AG101297,HE001,HEALTH,POL33285
450,30,M,INFORCE,1/14/2019,11/14/2019,,,M,5/1/1996,23,N,,,,,1000000,54084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,500000,21864,1000000,0,0,,,,,,,,,,,CHEQUE,MINISTER,20191101,20200701,C100244,AG101297,HE001,HEALTH,POL33285
450,30,M,INFORCE,1/14/2019,4/14/2019,,,M,5/1/1996,23,N,,,,,1000000,54084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,500000,21864,1000000,0,0,,,,,,,,,,,CHEQUE,MINISTER,20190331,20200701,C100244,AG101297,HE001,HEALTH,POL33285
450,30,M,LAPSED,1/14/2019,11/14/2019,,,M,5/1/1996,23,N,,,,,1000000,54084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,500000,21864,1000000,0,0,,,,,,,,,,,CHEQUE,MINISTER,20200501,20200701,C100244,AG101297,HE001,HEALTH,POL33285
450,30,M,LAPSED,1/14/2019,11/14/2019,,,M,5/1/1996,23,N,,,,,1000000,54084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,500000,21864,1000000,0,0,,,,,,,,,,,CHEQUE,MINISTER,20200301,20200701,C100244,AG101297,HE001,HEALTH,POL33285
450,30,M,LAPSED,1/14/2019,11/14/2019,,,M,5/1/1996,23,N,,,,,1000000,54084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,500000,21864,1000000,0,0,,,,,,,,,,,CHEQUE,MINISTER,20200101,20200701,C100244,AG101297,HE001,HEALTH,POL33285
450,30,M,LAPSED,1/14/2019,11/14/2019,,,M,5/1/1996,23,N,,,,,1000000,54084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,500000,21864,1000000,0,0,,,,,,,,,,,CHEQUE,MINISTER,20200201,20200701,C100244,AG101297,HE001,HEALTH,POL33285
160,20,M,INFORCE,1/17/2019,8/17/2019,,,M,6/1/1987,32,N,F,4/1/1991,28,N,300000,36084,0,0,1056,600000,0,0,0,0,0,0,0,0,0,0,1044,100000,0,0,0,0,,,,,,,,,,,CHEQUE,BAKERY MANAGER,20190901,20200701,C100245,AG107632,HE001,HEALTH,POL36043
160,20,M,LAPSED,1/17/2019,8/17/2019,,,M,6/1/1987,32,N,F,4/1/1991,28,N,300000,36084,0,0,1056,600000,0,0,0,0,0,0,0,0,0,0,1044,100000,0,0,0,0,,,,,,,,,,,CHEQUE,BAKERY MANAGER,20200601,20200701,C100245,AG107632,HE001,HEALTH,POL36043
160,20,M,LAPSED,1/17/2019,8/17/2019,,,M,6/1/1987,32,N,F,4/1/1991,28,N,300000,36084,0,0,1056,600000,0,0,0,0,0,0,0,0,0,0,1044,100000,0,0,0,0,,,,,,,,,,,CHEQUE,BAKERY MANAGER,20191001,20200701,C100245,AG107632,HE001,HEALTH,POL36043
160,20,M,INFORCE,1/17/2019,2/17/2019,,,M,6/1/1987,32,N,F,4/1/1991,28,N,300000,36084,0,0,1056,600000,0,0,0,0,0,0,0,0,0,0,1044,100000,0,0,0,0,,,,,,,,,,,CASH,BAKERY MANAGER,20190131,20200701,C100245,AG107632,HE001,HEALTH,POL36043
160,20,M,INFORCE,1/17/2019,6/17/2019,,,M,6/1/1987,32,N,F,4/1/1991,28,N,300000,36084,0,0,1056,600000,0,0,0,0,0,0,0,0,0,0,1044,100000,0,0,0,0,,,,,,,,,,,CHEQUE,BAKERY MANAGER,20190630,20200701,C100245,AG107632,HE001,HEALTH,POL36043
160,20,M,LAPSED,1/17/2019,8/17/2019,,,M,6/1/1987,32,N,F,4/1/1991,28,N,300000,36084,0,0,1056,600000,0,0,0,0,0,0,0,0,0,0,1044,100000,0,0,0,0,,,,,,,,,,,CHEQUE,BAKERY MANAGER,20200101,20200701,C100245,AG107632,HE001,HEALTH,POL36043
160,20,M,LAPSED,1/17/2019,8/17/2019,,,M,6/1/1987,32,N,F,4/1/1991,28,N,300000,36084,0,0,1056,600000,0,0,0,0,0,0,0,0,0,0,1044,100000,0,0,0,0,,,,,,,,,,,CHEQUE,BAKERY MANAGER,20200701,20200701,C100245,AG107632,HE001,HEALTH,POL36043
160,20,M,INFORCE,1/17/2019,8/17/2019,,,M,6/1/1987,32,N,F,4/1/1991,28,N,300000,36084,0,0,1056,600000,0,0,0,0,0,0,0,0,0,0,1044,100000,0,0,0,0,,,,,,,,,,,CHEQUE,BAKERY MANAGER,20190831,20200701,C100245,AG107632,HE001,HEALTH,POL36043
160,20,M,INFORCE,1/17/2019,6/17/2019,,,M,6/1/1987,32,N,F,4/1/1991,28,N,300000,36084,0,0,1056,600000,0,0,0,0,0,0,0,0,0,0,1044,100000,0,0,0,0,,,,,,,,,,,CHEQUE,BAKERY MANAGER,20190531,20200701,C100245,AG107632,HE001,HEALTH,POL36043
160,20,M,INFORCE,1/17/2019,7/17/2019,,,M,6/1/1987,32,N,F,4/1/1991,28,N,300000,36084,0,0,1056,600000,0,0,0,0,0,0,0,0,0,0,1044,100000,0,0,0,0,,,,,,,,,,,CHEQUE,BAKERY MANAGER,20190731,20200701,C100245,AG107632,HE001,HEALTH,POL36043
160,20,M,LAPSED,1/17/2019,8/17/2019,,,M,6/1/1987,32,N,F,4/1/1991,28,N,300000,36084,0,0,1056,600000,0,0,0,0,0,0,0,0,0,0,1044,100000,0,0,0,0,,,,,,,,,,,CHEQUE,BAKERY MANAGER,20191101,20200701,C100245,AG107632,HE001,HEALTH,POL36043
160,20,M,LAPSED,1/17/2019,8/17/2019,,,M,6/1/1987,32,N,F,4/1/1991,28,N,300000,36084,0,0,1056,600000,0,0,0,0,0,0,0,0,0,0,1044,100000,0,0,0,0,,,,,,,,,,,CHEQUE,BAKERY MANAGER,20200301,20200701,C100245,AG107632,HE001,HEALTH,POL36043
160,20,M,LAPSED,1/17/2019,8/17/2019,,,M,6/1/1987,32,N,F,4/1/1991,28,N,300000,36084,0,0,1056,600000,0,0,0,0,0,0,0,0,0,0,1044,100000,0,0,0,0,,,,,,,,,,,CHEQUE,BAKERY MANAGER,20200401,20200701,C100245,AG107632,HE001,HEALTH,POL36043
160,20,M,LAPSED,1/17/2019,8/17/2019,,,M,6/1/1987,32,N,F,4/1/1991,28,N,300000,36084,0,0,1056,600000,0,0,0,0,0,0,0,0,0,0,1044,100000,0,0,0,0,,,,,,,,,,,CHEQUE,BAKERY MANAGER,20200501,20200701,C100245,AG107632,HE001,HEALTH,POL36043
160,20,M,INFORCE,1/17/2019,2/17/2019,,,M,6/1/1987,32,N,F,4/1/1991,28,N,300000,36084,0,0,1056,600000,0,0,0,0,0,0,0,0,0,0,1044,100000,0,0,0,0,,,,,,,,,,,CASH,BAKERY MANAGER,20190228,20200701,C100245,AG107632,HE001,HEALTH,POL36043
160,20,M,INFORCE,1/17/2019,5/17/2019,,,M,6/1/1987,32,N,F,4/1/1991,28,N,300000,36084,0,0,1056,600000,0,0,0,0,0,0,0,0,0,0,1044,100000,0,0,0,0,,,,,,,,,,,CHEQUE,BAKERY MANAGER,20190430,20200701,C100245,AG107632,HE001,HEALTH,POL36043
160,20,M,INFORCE,1/17/2019,4/17/2019,,,M,6/1/1987,32,N,F,4/1/1991,28,N,300000,36084,0,0,1056,600000,0,0,0,0,0,0,0,0,0,0,1044,100000,0,0,0,0,,,,,,,,,,,CHEQUE,BAKERY MANAGER,20190331,20200701,C100245,AG107632,HE001,HEALTH,POL36043
160,20,M,LAPSED,1/17/2019,8/17/2019,,,M,6/1/1987,32,N,F,4/1/1991,28,N,300000,36084,0,0,1056,600000,0,0,0,0,0,0,0,0,0,0,1044,100000,0,0,0,0,,,,,,,,,,,CHEQUE,BAKERY MANAGER,20200201,20200701,C100245,AG107632,HE001,HEALTH,POL36043
160,20,M,LAPSED,1/17/2019,8/17/2019,,,M,6/1/1987,32,N,F,4/1/1991,28,N,300000,36084,0,0,1056,600000,0,0,0,0,0,0,0,0,0,0,1044,100000,0,0,0,0,,,,,,,,,,,CHEQUE,BAKERY MANAGER,20191201,20200701,C100245,AG107632,HE001,HEALTH,POL36043
331,30,M,INFORCE,1/16/2019,11/16/2019,,,M,10/1/1983,35,N,,,,,550000,120204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,BOXERS,20191101,20200701,C100246,AG102041,IN001,INVESTMENT,POL29805
331,30,M,INFORCE,1/16/2019,9/16/2019,,,M,10/1/1983,35,N,,,,,550000,120204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,BOXERS,20190831,20200701,C100246,AG102041,IN001,INVESTMENT,POL29805
331,30,M,INFORCE,1/16/2019,4/16/2020,,,M,10/1/1983,35,N,,,,,550000,120204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,BOXERS,20200401,20200701,C100246,AG102041,IN001,INVESTMENT,POL29805
331,30,M,INFORCE,1/16/2019,3/16/2019,,,M,10/1/1983,35,N,,,,,550000,120204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,BOXERS,20190228,20200701,C100246,AG102041,IN001,INVESTMENT,POL29805
331,30,M,INFORCE,1/16/2019,1/16/2020,,,M,10/1/1983,35,N,,,,,550000,120204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,BOXERS,20200101,20200701,C100246,AG102041,IN001,INVESTMENT,POL29805
331,30,M,INFORCE,1/16/2019,7/16/2019,,,M,10/1/1983,35,N,,,,,550000,120204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,BOXERS,20190630,20200701,C100246,AG102041,IN001,INVESTMENT,POL29805
331,30,M,INFORCE,1/16/2019,5/16/2020,,,M,10/1/1983,35,N,,,,,550000,120204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,BOXERS,20200501,20200701,C100246,AG102041,IN001,INVESTMENT,POL29805
331,30,M,INFORCE,1/16/2019,3/16/2020,,,M,10/1/1983,35,N,,,,,550000,120204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,BOXERS,20200301,20200701,C100246,AG102041,IN001,INVESTMENT,POL29805
331,30,M,INFORCE,1/16/2019,2/16/2020,,,M,10/1/1983,35,N,,,,,550000,120204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,BOXERS,20200201,20200701,C100246,AG102041,IN001,INVESTMENT,POL29805
331,30,M,INFORCE,1/16/2019,4/16/2019,,,M,10/1/1983,35,N,,,,,550000,120204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,BOXERS,20190331,20200701,C100246,AG102041,IN001,INVESTMENT,POL29805
331,30,M,INFORCE,1/16/2019,8/16/2019,,,M,10/1/1983,35,N,,,,,550000,120204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,BOXERS,20190731,20200701,C100246,AG102041,IN001,INVESTMENT,POL29805
331,30,M,INFORCE,1/16/2019,5/16/2019,,,M,10/1/1983,35,N,,,,,550000,120204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,BOXERS,20190430,20200701,C100246,AG102041,IN001,INVESTMENT,POL29805
331,30,M,INFORCE,1/16/2019,9/16/2019,,,M,10/1/1983,35,N,,,,,550000,120204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,BOXERS,20190901,20200701,C100246,AG102041,IN001,INVESTMENT,POL29805
331,30,M,INFORCE,1/16/2019,12/16/2019,,,M,10/1/1983,35,N,,,,,550000,120204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,BOXERS,20191201,20200701,C100246,AG102041,IN001,INVESTMENT,POL29805
331,30,M,INFORCE,1/16/2019,10/16/2019,,,M,10/1/1983,35,N,,,,,550000,120204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,BOXERS,20191001,20200701,C100246,AG102041,IN001,INVESTMENT,POL29805
331,30,M,INFORCE,1/16/2019,2/16/2019,,,M,10/1/1983,35,N,,,,,550000,120204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CASH,BOXERS,20190131,20200701,C100246,AG102041,IN001,INVESTMENT,POL29805
331,30,M,INFORCE,1/16/2019,6/16/2020,,,M,10/1/1983,35,N,,,,,550000,120204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,BOXERS,20200601,20200701,C100246,AG102041,IN001,INVESTMENT,POL29805
331,30,M,INFORCE,1/16/2019,7/16/2020,,,M,10/1/1983,35,N,,,,,550000,120204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,BOXERS,20200701,20200701,C100246,AG102041,IN001,INVESTMENT,POL29805
331,30,M,INFORCE,1/16/2019,6/16/2019,,,M,10/1/1983,35,N,,,,,550000,120204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,BOXERS,20190531,20200701,C100246,AG102041,IN001,INVESTMENT,POL29805
